jobs: [(3,17), (5,20), (8,24), (69,3), (130,2), (54,5), (4,70), (6,48), (2,158), (160,2), (15,24), (68,6), (13,33), (9,51), (68,7), (32,15), (37,13), (148,4), (10,65), (7,106), (10,75), (23,34), (32,26), (13,65), (77,11), (33,26), (44,20), (8,115), (53,18), (31,32), (12,87), (26,44), (8,148), (87,14), (72,17), (101,13), (10,134), (62,22), (9,154), (127,11), (154,10), (158,10), (24,66), (27,62), (86,21), (29,67), (31,64), (22,92), (20,105), (39,56), (79,30), (42,57), (101,24), (119,23), (41,69), (66,43), (41,73), (35,86), (24,130), (26,122), (20,160), (64,50), (159,21), (22,155), (28,122), (39,88), (36,97), (135,26), (42,84), (44,81), (24,150), (98,38), (156,24), (47,82), (104,39), (94,44), (107,40), (52,85), (44,102), (39,121), (68,70), (89,54), (42,115), (101,50), (77,67), (54,96), (45,117), (160,33), (78,69), (85,65), (50,111), (39,148), (45,133), (47,130), (72,85), (70,89), (158,40), (60,106), (54,120), (152,43), (54,124), (87,77), (118,59), (62,115), (65,110), (61,118), (63,115), (75,100), (97,78), (89,86), (68,114), (49,159), (67,124), (52,160), (111,75), (121,69), (139,62), (58,150), (59,151), (101,89), (110,82), (122,75), (106,88), (127,75), (131,74), (132,76), (78,133), (154,68), (70,158), (105,116), (146,85), (137,91), (84,154), (143,95), (91,155), (107,133), (101,141), (136,105), (108,133), (153,94), (121,122), (121,124), (115,131), (99,155), (144,109), (150,105), (109,148), (138,120), (107,155), (130,132), (122,146), (118,160), (160,123), (143,139), (156,129), (152,136), (148,149), (142,158), (152,149), (157,154)]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

jobs: [(1,8), (1,81), (1,111), (37,3), (4,50), (114,2), (77,3), (151,2), (2,158), (106,3), (5,79), (132,3), (87,5), (90,6), (150,4), (7,105), (46,17), (22,43), (27,37), (50,20), (53,19), (12,85), (16,65), (67,16), (160,7), (102,11), (11,111), (70,19), (52,26), (115,13), (13,116), (134,12), (13,124), (37,45), (15,115), (144,13), (17,115), (17,120), (29,71), (150,14), (74,29), (49,44), (28,79), (125,18), (21,108), (16,143), (25,93), (53,44), (104,23), (59,42), (49,52), (91,29), (28,105), (73,41), (109,30), (40,82), (103,32), (145,23), (103,34), (137,28), (154,25), (62,65), (50,81), (29,140), (35,117), (95,44), (36,118), (50,90), (49,92), (51,95), (99,49), (64,78), (139,36), (59,88), (124,45), (145,39), (125,46), (77,75), (88,70), (68,91), (66,96), (101,63), (44,146), (107,63), (133,51), (108,63), (131,54), (49,148), (74,99), (93,80), (74,102), (62,123), (93,82), (160,48), (54,143), (69,112), (149,53), (69,117), (138,60), (78,108), (88,98), (72,127), (67,137), (97,96), (60,158), (86,111), (87,111), (61,159), (120,81), (158,62), (93,106), (139,71), (70,142), (135,74), (107,96), (71,145), (69,150), (67,157), (149,71), (143,75), (69,157), (98,112), (94,117), (96,116), (109,103), (77,147), (71,160), (83,139), (99,119), (87,136), (91,132), (136,90), (131,94), (104,120), (104,122), (108,123), (93,148), (140,101), (97,146), (135,106), (96,152), (105,142), (125,123), (134,115), (123,128), (112,141), (100,160), (101,159), (131,126), (114,146), (133,126), (119,148), (125,142), (153,117), (147,131), (144,137), (151,134), (131,156), (146,142), (154,140)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

jobs: [(95,1), (2,50), (3,56), (2,85), (3,74), (9,27), (3,123), (6,65), (4,98), (7,57), (94,5), (11,49), (9,63), (56,11), (6,114), (8,92), (47,16), (89,9), (126,7), (20,45), (70,13), (119,8), (27,36), (22,46), (8,130), (155,7), (11,101), (19,63), (26,51), (102,13), (18,74), (139,10), (69,22), (25,62), (138,12), (24,76), (73,25), (44,42), (31,65), (43,47), (52,41), (154,14), (31,70), (138,16), (125,18), (65,35), (18,127), (24,96), (58,40), (32,73), (49,49), (83,29), (20,121), (84,29), (26,95), (38,65), (157,16), (75,34), (36,71), (80,32), (67,39), (18,156), (72,39), (32,88), (29,101), (39,76), (49,64), (131,24), (41,77), (32,102), (84,39), (33,102), (25,144), (34,109), (61,64), (147,27), (91,45), (31,140), (145,30), (41,120), (87,57), (77,65), (34,148), (51,101), (82,63), (136,38), (65,81), (43,126), (40,142), (121,48), (91,65), (44,135), (43,144), (81,78), (113,57), (146,47), (65,106), (141,49), (144,49), (59,120), (115,63), (148,51), (127,60), (51,150), (137,57), (65,121), (157,51), (91,90), (85,97), (60,147), (104,85), (134,67), (127,72), (112,82), (71,130), (117,79), (93,100), (90,104), (117,82), (95,106), (138,74), (151,68), (113,93), (87,121), (80,132), (69,157), (127,86), (75,148), (71,157), (118,97), (148,78), (93,125), (137,86), (83,144), (95,130), (131,95), (152,82), (85,151), (148,88), (95,140), (137,100), (94,156), (121,122), (103,145), (122,124), (100,152), (109,144), (103,155), (105,154), (154,105), (118,138), (129,130), (150,112), (114,148), (121,142), (127,136), (150,123), (150,140), (150,151), (154,157)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

jobs: [(5,3), (11,5), (14,7), (144,1), (10,15), (12,21), (2,155), (49,8), (79,5), (36,15), (31,18), (48,12), (20,29), (118,5), (68,9), (92,7), (132,5), (75,9), (120,6), (48,16), (6,142), (123,7), (58,16), (58,16), (14,74), (144,8), (9,158), (27,54), (21,70), (18,82), (31,48), (129,12), (51,31), (17,99), (35,49), (43,41), (22,86), (44,44), (28,70), (26,77), (34,60), (151,14), (113,19), (139,16), (20,112), (91,25), (75,31), (63,37), (146,16), (156,15), (121,20), (71,36), (22,121), (84,33), (27,104), (75,38), (31,94), (146,20), (21,141), (86,35), (126,24), (89,34), (107,29), (28,116), (28,121), (137,25), (40,90), (29,130), (73,52), (87,44), (54,74), (151,27), (73,56), (27,153), (35,120), (112,38), (74,58), (133,33), (40,110), (95,47), (150,30), (114,40), (59,83), (35,144), (51,100), (37,140), (71,76), (73,74), (54,105), (112,52), (48,122), (41,146), (71,87), (46,136), (123,52), (126,53), (87,79), (160,43), (103,68), (113,62), (51,140), (49,146), (59,124), (80,94), (74,102), (52,146), (117,66), (131,59), (89,88), (52,151), (68,117), (77,105), (103,81), (68,123), (126,69), (144,64), (87,106), (150,63), (138,69), (154,63), (89,110), (93,106), (68,151), (106,98), (107,101), (107,101), (126,89), (120,95), (127,92), (141,85), (153,80), (90,137), (109,114), (105,127), (142,98), (96,146), (117,120), (132,108), (107,136), (151,98), (140,106), (119,126), (129,129), (158,107), (114,154), (124,148), (146,128), (138,136), (135,143), (144,136), (132,150), (150,132), (156,128), (142,144), (133,157), (135,155), (144,146), (147,153), (150,155), (159,147)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

jobs: [(3,21), (19,5), (16,7), (7,18), (79,2), (16,10), (6,42), (5,51), (40,7), (10,29), (89,4), (9,46), (7,60), (53,8), (91,5), (118,4), (11,47), (116,5), (30,20), (28,22), (35,18), (79,9), (5,158), (7,117), (18,52), (52,18), (70,14), (11,92), (36,29), (10,107), (153,7), (45,24), (57,20), (84,14), (25,49), (16,79), (13,98), (50,27), (46,31), (38,38), (25,59), (84,18), (23,71), (137,13), (27,67), (20,91), (32,57), (42,44), (133,14), (14,134), (129,15), (14,147), (58,39), (32,78), (31,83), (66,39), (44,59), (24,111), (29,97), (136,21), (79,38), (91,33), (46,68), (51,62), (54,59), (54,59), (83,39), (128,26), (39,87), (73,48), (78,45), (54,68), (60,63), (47,81), (96,40), (26,149), (34,114), (30,132), (72,56), (67,62), (58,74), (65,67), (40,118), (31,157), (102,49), (39,129), (48,105), (51,101), (34,155), (71,75), (41,131), (135,42), (40,143), (67,88), (47,126), (91,68), (41,157), (103,64), (154,43), (108,62), (88,77), (76,90), (99,70), (55,128), (121,61), (54,143), (61,127), (120,67), (67,121), (70,116), (138,62), (113,77), (71,123), (138,64), (89,100), (160,56), (114,79), (94,97), (67,139), (85,110), (130,76), (81,123), (124,81), (77,136), (102,104), (77,139), (89,121), (155,70), (103,111), (83,138), (138,84), (140,84), (105,114), (105,115), (86,143), (84,148), (155,85), (94,147), (96,145), (128,112), (91,160), (151,99), (124,124), (120,131), (134,119), (146,111), (128,131), (140,120), (122,138), (143,119), (118,145), (131,134), (147,121), (121,150), (150,125), (149,139), (134,155), (144,152), (147,158), (150,156)]
iter1: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter2: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter3: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
iter4: [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]

